0.0125,0.0125,0.075,0.075
0.012499999,0.012499997,0.05303301,0.10606602
0.012499997,0.012499999,0.10606602,0.05303301
0.012499999,0.012499999,0.09449408,0.09449408
0.012499999,0.012500001,0.0668174,0.1336348
0.012500001,0.012499999,0.1336348,0.0668174
0.012500001,0.012500001,0.11905508,0.11905508
0.012500002,0.012499999,0.084184654,0.1683693
0.012499999,0.012500002,0.1683693,0.084184654
0.0125,0.0375,0.075,0.075
0.012499999,0.037499998,0.05303301,0.10606601
0.012499997,0.0375,0.10606602,0.05303301
0.012499999,0.0375,0.09449408,0.094494075
0.012499999,0.0375,0.0668174,0.1336348
0.012500001,0.0375,0.1336348,0.0668174
0.012500001,0.0375,0.11905508,0.11905508
0.012500002,0.0375,0.084184654,0.16836931
0.012499999,0.0375,0.1683693,0.08418466
0.0125,0.0625,0.075,0.075
0.012499999,0.0625,0.05303301,0.10606602
0.012499997,0.0625,0.10606602,0.05303301
0.012499999,0.0625,0.09449408,0.094494075
0.012499999,0.0625,0.0668174,0.1336348
0.012500001,0.0625,0.1336348,0.0668174
0.012500001,0.0625,0.11905508,0.11905508
0.012500002,0.0625,0.084184654,0.16836932
0.012499999,0.0625,0.1683693,0.08418465
0.0125,0.0875,0.075,0.075
0.012499999,0.08749999,0.05303301,0.10606601
0.012499997,0.087500006,0.10606602,0.053033013
0.012499999,0.087500006,0.09449408,0.09449408
0.012499999,0.087500006,0.0668174,0.1336348
0.012500001,0.0875,0.1336348,0.0668174
0.012500001,0.0875,0.11905508,0.11905508
0.012500002,0.0875,0.084184654,0.16836931
0.012499999,0.087500006,0.1683693,0.084184654
0.0125,0.112500004,0.075,0.075
0.012499999,0.1125,0.05303301,0.10606601
0.012499997,0.112500004,0.10606602,0.05303301
0.012499999,0.1125,0.09449408,0.094494075
0.012499999,0.1125,0.0668174,0.1336348
0.012500001,0.1125,0.1336348,0.0668174
0.012500001,0.1125,0.11905508,0.119055085
0.012500002,0.112500004,0.084184654,0.16836931
0.012499999,0.1125,0.1683693,0.08418465
0.0125,0.1375,0.075,0.074999996
0.012499999,0.1375,0.05303301,0.10606602
0.012499997,0.1375,0.10606602,0.053033024
0.012499999,0.1375,0.09449408,0.09449408
0.012499999,0.1375,0.0668174,0.1336348
0.012500001,0.1375,0.1336348,0.0668174
0.012500001,0.13749999,0.11905508,0.11905508
0.012500002,0.1375,0.084184654,0.1683693
0.012499999,0.1375,0.1683693,0.084184654
0.0125,0.1625,0.075,0.075
0.012499999,0.16250001,0.05303301,0.106066026
0.012499997,0.1625,0.10606602,0.05303301
0.012499999,0.1625,0.09449408,0.094494075
0.012499999,0.1625,0.0668174,0.1336348
0.012500001,0.1625,0.1336348,0.0668174
0.012500001,0.1625,0.11905508,0.11905508
0.012500002,0.1625,0.084184654,0.1683693
0.012499999,0.1625,0.1683693,0.08418464
0.0125,0.1875,0.075,0.07499999
0.012499999,0.1875,0.05303301,0.10606603
0.012499997,0.1875,0.10606602,0.053033024
0.012499999,0.1875,0.09449408,0.09449406
0.012499999,0.1875,0.0668174,0.1336348
0.012500001,0.1875,0.1336348,0.06681742
0.012500001,0.1875,0.11905508,0.11905509
0.012500002,0.1875,0.084184654,0.16836931
0.012499999,0.1875,0.1683693,0.08418465
0.0125,0.2125,0.075,0.075
0.012499999,0.2125,0.05303301,0.10606603
0.012499997,0.2125,0.10606602,0.05303301
0.012499999,0.21249999,0.09449408,0.094494075
0.012499999,0.2125,0.0668174,0.1336348
0.012500001,0.2125,0.1336348,0.0668174
0.012500001,0.2125,0.11905508,0.11905509
0.012500002,0.2125,0.084184654,0.16836931
0.012499999,0.2125,0.1683693,0.08418465
0.0125,0.23750001,0.075,0.075
0.012499999,0.2375,0.05303301,0.10606602
0.012499997,0.2375,0.10606602,0.053033024
0.012499999,0.2375,0.09449408,0.094494075
0.012499999,0.23750001,0.0668174,0.13363482
0.012500001,0.2375,0.1336348,0.06681743
0.012500001,0.2375,0.11905508,0.11905506
0.012500002,0.2375,0.084184654,0.16836932
0.012499999,0.23750001,0.1683693,0.08418466
0.0125,0.2625,0.075,0.07500002
0.012499999,0.2625,0.05303301,0.10606603
0.012499997,0.2625,0.10606602,0.053033024
0.012499999,0.2625,0.09449408,0.094494075
0.012499999,0.2625,0.0668174,0.13363479
0.012500001,0.2625,0.1336348,0.06681743
0.012500001,0.2625,0.11905508,0.11905508
0.012500002,0.2625,0.084184654,0.1683693
0.012499999,0.2625,0.1683693,0.08418463
0.0125,0.2875,0.075,0.07499999
0.012499999,0.2875,0.05303301,0.10606603
0.012499997,0.28750002,0.10606602,0.053033024
0.012499999,0.2875,0.09449408,0.094494045
0.012499999,0.2875,0.0668174,0.1336348
0.012500001,0.28750002,0.1336348,0.06681743
0.012500001,0.2875,0.11905508,0.11905508
0.012500002,0.2875,0.084184654,0.1683693
0.012499999,0.2875,0.1683693,0.08418465
0.0125,0.3125,0.075,0.07499999
0.012499999,0.3125,0.05303301,0.10606605
0.012499997,0.3125,0.10606602,0.053032994
0.012499999,0.3125,0.09449408,0.094494045
0.012499999,0.3125,0.0668174,0.1336348
0.012500001,0.3125,0.1336348,0.0668174
0.012500001,0.3125,0.11905508,0.11905509
0.012500002,0.3125,0.084184654,0.1683693
0.012499999,0.3125,0.1683693,0.08418465
0.0125,0.3375,0.075,0.07499999
0.012499999,0.3375,0.05303301,0.10606605
0.012499997,0.33749998,0.10606602,0.053033024
0.012499999,0.3375,0.09449408,0.094494045
0.012499999,0.33750004,0.0668174,0.13363484
0.012500001,0.33749998,0.1336348,0.06681743
0.012500001,0.3375,0.11905508,0.11905509
0.012500002,0.3375,0.084184654,0.1683693
0.012499999,0.3375,0.1683693,0.08418465
0.0125,0.3625,0.075,0.07500002
0.012499999,0.3625,0.05303301,0.10606602
0.012499997,0.3625,0.10606602,0.053033024
0.012499999,0.3625,0.09449408,0.094494075
0.012499999,0.3625,0.0668174,0.1336348
0.012500001,0.3625,0.1336348,0.06681743
0.012500001,0.3625,0.11905508,0.11905506
0.012500002,0.3625,0.084184654,0.1683693
0.012499999,0.3625,0.1683693,0.08418465
0.0125,0.3875,0.075,0.07500002
0.012499999,0.3875,0.05303301,0.10606602
0.012499997,0.3875,0.10606602,0.053032994
0.012499999,0.3875,0.09449408,0.094494075
0.012499999,0.3875,0.0668174,0.13363484
0.012500001,0.3875,0.1336348,0.0668174
0.012500001,0.3875,0.11905508,0.11905506
0.012500002,0.3875,0.084184654,0.1683693
0.012499999,0.3875,0.1683693,0.08418465
0.0125,0.4125,0.075,0.07499999
0.012499999,0.4125,0.05303301,0.10606605
0.012499997,0.4125,0.10606602,0.053032994
0.012499999,0.4125,0.09449408,0.094494045
0.012499999,0.41250002,0.0668174,0.13363484
0.012500001,0.4125,0.1336348,0.0668174
0.012500001,0.4125,0.11905508,0.11905509
0.012500002,0.4125,0.084184654,0.1683693
0.012499999,0.4125,0.1683693,0.08418465
0.0125,0.4375,0.075,0.07499999
0.012499999,0.4375,0.05303301,0.10606605
0.012499997,0.4375,0.10606602,0.053032994
0.012499999,0.4375,0.09449408,0.094494045
0.012499999,0.4375,0.0668174,0.1336348
0.012500001,0.4375,0.1336348,0.0668174
0.012500001,0.4375,0.11905508,0.11905509
0.012500002,0.4375,0.084184654,0.1683693
0.012499999,0.4375,0.1683693,0.08418465
0.0125,0.4625,0.075,0.07499999
0.012499999,0.4625,0.05303301,0.10606605
0.012499997,0.46249998,0.10606602,0.053032964
0.012499999,0.4625,0.09449408,0.094494045
0.012499999,0.46250004,0.0668174,0.13363484
0.012500001,0.46249998,0.1336348,0.06681737
0.012500001,0.4625,0.11905508,0.11905509
0.012500002,0.46249998,0.084184654,0.16836926
0.012499999,0.46249998,0.1683693,0.08418462
0.0125,0.48749998,0.075,0.07499999
0.012499999,0.4875,0.05303301,0.10606602
0.012499997,0.4875,0.10606602,0.053032994
0.012499999,0.48749998,0.09449408,0.094494045
0.012499999,0.4875,0.0668174,0.13363484
0.012500001,0.4875,0.1336348,0.0668174
0.012500001,0.4875,0.11905508,0.11905506
0.012500002,0.4875,0.084184654,0.1683693
0.012499999,0.4875,0.1683693,0.08418465
0.0125,0.5125,0.075,0.07500002
0.012499999,0.51250005,0.05303301,0.10606605
0.012499997,0.5125,0.10606602,0.053032964
0.012499999,0.5125,0.09449408,0.094494075
0.012499999,0.51250005,0.0668174,0.13363487
0.012500001,0.5125,0.1336348,0.06681737
